kind,region,pulled_at,author,clip_id,country_code,cover,duration,if_cml,is_search,link,on_list_times,promoted,rank,rank_diff,rank_diff_type,related_items,song_id,title,trend,url_title,cml_mid,music_url
song,GB,2025-12-27T04:53:55,Zach Bryan,7277459419474642945,GB,https://p16-sg.tiktokcdn.com/aweme/720x720/tos-alisg-v-2774/oIEtMelfNBABBgnREbUdAQAgDn2zFDREQAlCZU.jpeg,60,False,False,https://www.tiktok.com/music/x-7277459419474642945,,False,26,,4,"[{'item_id': 7585167681641254000, 'cover_uri': 'https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-no1a-p-0037-no/o4gLK2SIB7jAETZIFeARAIQDDAIIheADghfJdq~tplv-noop.image?dr=18692&refresh_token=288bcac2&x-expires=1766832847&x-signature=YkLV3Hr6qbYQQkECm%2F33hMopVzM%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=317596d8&idc=my'}, {'item_id': 7314688855838297000, 'cover_uri': 'https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-p-0037-euttp/212abe598fe049cd8e605ef3fb785ca3_1707682701~tplv-noop.image?dr=18692&refresh_token=94dcc977&x-expires=1766832893&x-signature=oTD4KOAX%2Fu5USBalF25kovYIcEQ%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=317596d8&idc=my'}]",7280673717096925186,Nine Ball,"[{'time': 1766188800, 'value': 0.77}, {'time': 1766275200, 'value': 1}, {'time': 1766361600, 'value': 0.91}, {'time': 1766448000, 'value': 0.69}, {'time': 1766534400, 'value': 0.94}, {'time': 1766620800, 'value': 0.94}, {'time': 1766707200, 'value': 0.62}]",Nine-Ball,,
song,GB,2025-12-27T04:53:55,Peter Sandberg,6709436570857900034,GB,https://p16-sg.tiktokcdn.com/aweme/720x720/tos-alisg-v-2774/4aedbbc00793487891111ac9786764e6.jpeg,60,False,False,https://www.tiktok.com/music/x-6709436570857900034,,False,27,,4,"[{'item_id': 7580456839054249000, 'cover_uri': 'https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-no1a-p-0037-no/oUgNEFAF4Ql8JRFgXtEMcDQzVQYBDffBkrlpmm~tplv-noop.image?dr=18692&refresh_token=df9c4f20&x-expires=1766832863&x-signature=i5WL3mEIHO2e%2FLr4sxBjudHnEuE%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=317596d8&idc=my'}, {'item_id': 7579686396940652000, 'cover_uri': 'https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-no1a-p-0037-no/oYVjfeMtQWAggODY4FQIY0IyLdOp8jLBSfoDAN~tplv-noop.image?dr=18692&refresh_token=cb2c8485&x-expires=1766832842&x-signature=upFJBymmXG5Z6JNNqUr1Xe7mt64%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=317596d8&idc=my'}]",6703802724351215617,Deep,"[{'time': 1766188800, 'value': 0.14}, {'time': 1766275200, 'value': 0.14}, {'time': 1766361600, 'value': 0.5}, {'time': 1766448000, 'value': 0.12}, {'time': 1766534400, 'value': 0.11}, {'time': 1766620800, 'value': 1}, {'time': 1766707200, 'value': 0.2}]",Deep,,
song,GB,2025-12-27T04:53:55,La Bouche,5000000000849067435,GB,https://p16-sg.tiktokcdn.com/aweme/720x720/tos-alisg-v-2774/4f63a922d50646ddb647c614cecef1e8.jpeg,30,False,False,https://www.tiktok.com/music/x-5000000000849067435,,False,29,,4,"[{'item_id': 7581123950613155000, 'cover_uri': 'https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-no1a-p-0037-no/oECyeGawQAIdSUCISLIIJTAGrIZjAcL3SrDQee~tplv-noop.image?dr=18692&refresh_token=2628f4b6&x-expires=1766832860&x-signature=LdGDowPNz0NusVXD8KTx02VSiBI%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=317596d8&idc=my'}, {'item_id': 7567501705533722000, 'cover_uri': 'https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-no1a-p-0037-no/o0Kk5iGERQVAWkffq4ICXvDpovOFEF5SBg5pVB~tplv-noop.image?dr=18692&refresh_token=e95566e8&x-expires=1766832848&x-signature=8QNK5XWdrmYPBBGr2isgb4sFtog%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=317596d8&idc=my'}, {'item_id': 7581985172275367000, 'cover_uri': 'https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-no1a-p-0037-no/oEiPBZLPIiB47YB2iEbi2A9IEDanYDgBPYwT8~tplv-noop.image?dr=18692&refresh_token=56fac119&x-expires=1766832874&x-signature=AY8vOexC2qk7Gu7KpO7oorVCjDI%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=317596d8&idc=my'}]",6715203890981111810,Be My Lover,"[{'time': 1766188800, 'value': 0.85}, {'time': 1766275200, 'value': 0.66}, {'time': 1766361600, 'value': 0.98}, {'time': 1766448000, 'value': 0.63}, {'time': 1766534400, 'value': 0.46}, {'time': 1766620800, 'value': 1}, {'time': 1766707200, 'value': 0.23}]",Be-My-Lover,,
song,GB,2025-12-27T04:53:55,Ryder & Skepta,7299107608010459138,GB,https://p16-sg.tiktokcdn.com/aweme/720x720/tos-alisg-v-2774/oYArJAEZUUtiZhFB2Y9BO6FDEvAWLAA8DCAvi.jpeg,60,False,False,https://www.tiktok.com/music/x-7299107608010459138,,False,30,,4,"[{'item_id': 7558234894778797000, 'cover_uri': 'https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-no1a-p-0037-no/oQIfkRfI9DHRaAjnxRQATLIL0PGTMyB46eMvpI~tplv-noop.image?dr=18692&refresh_token=e09dc684&x-expires=1766832860&x-signature=T3iMFBPk4vPG7Sc6qu%2FpNcBM2wo%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=317596d8&idc=my'}]",7299117121148880898,#skeptacore pt.3,"[{'time': 1766188800, 'value': 0.74}, {'time': 1766275200, 'value': 0.97}, {'time': 1766361600, 'value': 0.85}, {'time': 1766448000, 'value': 0.43}, {'time': 1766534400, 'value': 0.72}, {'time': 1766620800, 'value': 1}, {'time': 1766707200, 'value': 0.46}]",skeptacore-pt-3,,
song,GB,2025-12-27T04:53:55,Summer Walker & Bryson Tiller,7572047466770581505,GB,https://p16-sg.tiktokcdn.com/aweme/720x720/tos-alisg-v-2774/oQWGLCphuarAeAjbEAAHIe1rgdNcSEFe2DYzAy.jpeg,60,False,False,https://www.tiktok.com/music/x-7572047466770581505,,False,31,2.0,3,"[{'item_id': 7582361254300225000, 'cover_uri': 'https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-no1a-p-0037-no/o8I05S8INDfQFAjh8eIAwFELV9DHUcC65fJHWI~tplv-noop.image?dr=18692&refresh_token=e35f8535&x-expires=1766832848&x-signature=JINFKIdP%2FS51F5NUVFFITxDkWgQ%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=317596d8&idc=my'}, {'item_id': 7580057021773303000, 'cover_uri': 'https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-no1a-p-0037-no/o0fpztRIEtDMSxZEtxFVcIbbFc87IgBicMEkfA~tplv-noop.image?dr=18692&refresh_token=0c1e5845&x-expires=1766832854&x-signature=pi2jzi0I1ssbhkN9kJVhIcKABi8%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=317596d8&idc=my'}, {'item_id': 7584836438345190000, 'cover_uri': 'https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-no1a-p-0037-no/oolBEkEDpsfFueMAwpsCEk0IJnFumRAQM0B1Mg~tplv-noop.image?dr=18692&refresh_token=dfe3b8dc&x-expires=1766832844&x-signature=ILGXSu1rjfzFzbbjXax%2BNItLbXQ%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=317596d8&idc=my'}]",7571997116021934097,Give Me A Reason,"[{'time': 1766188800, 'value': 0.22}, {'time': 1766275200, 'value': 0.16}, {'time': 1766361600, 'value': 0.25}, {'time': 1766448000, 'value': 1}, {'time': 1766534400, 'value': 0.34}, {'time': 1766620800, 'value': 0.29}, {'time': 1766707200, 'value': 0.17}]",Give-Me-A-Reason,,
song,GB,2025-12-27T04:53:55,Niya Lanes,7569356886254290945,GB,https://p16-sg.tiktokcdn.com/aweme/720x720/tos-alisg-v-2774/oIA3EiU6OQYBrwBACUAaLSWAA9IvAMvEAEiPj.jpeg,174,False,False,https://www.tiktok.com/music/x-7569356886254290945,,False,32,,4,"[{'item_id': 7584888027852344000, 'cover_uri': 'https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-no1a-p-0037-no/ooUnQyIjeIEd4xGeLRALXh4uQe7kSzIDJIk4CA~tplv-noop.image?dr=18692&refresh_token=1508c0ed&x-expires=1766832889&x-signature=9HFx7nGTn4cad%2BDwspobOfksC2E%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=317596d8&idc=my'}, {'item_id': 7585246646825504000, 'cover_uri': 'https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-no1a-p-0037-no/oIQEIhT80EymCDC9NAoiOZpiIxBBoiA5DwfGa6~tplv-noop.image?dr=18692&refresh_token=72a21178&x-expires=1766832906&x-signature=lVF6dE15WVYSPqnvKq%2F5kmfOfFw%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=317596d8&idc=my'}, {'item_id': 7574467844390374000, 'cover_uri': 'https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-no1a-p-0037-no/oYIjCISA952eyZwdGLIkxOLolOEDrAeXI6Ivem~tplv-noop.image?dr=18692&refresh_token=e78b8eca&x-expires=1766832986&x-signature=7yOCUsi%2FqhWBZY6Puh%2FAqHIOUzM%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=317596d8&idc=my'}]",7569356675750332432,All I Wanted To Be,"[{'time': 1766188800, 'value': 0.7}, {'time': 1766275200, 'value': 0.9}, {'time': 1766361600, 'value': 1}, {'time': 1766448000, 'value': 0.86}, {'time': 1766534400, 'value': 0.87}, {'time': 1766620800, 'value': 0.6}, {'time': 1766707200, 'value': 0.45}]",All-I-Wanted-To-Be,,
song,GB,2025-12-27T04:53:55,Leslie Odom Jr. & Daveed Diggs & Christopher Jackson & Original Broadway Cast of Hamilton,6704977051390052353,GB,https://p16-sg.tiktokcdn.com/aweme/720x720/tos-alisg-v-2774/f8cb217fbb854442972885679cb762c6.jpeg,60,False,False,https://www.tiktok.com/music/x-6704977051390052353,,False,34,,4,"[{'item_id': 7580928585465138000, 'cover_uri': 'https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-no1a-p-0037-no/oAkfQH0ofGrQ3AWGlWfQ3nNBO0RfAD805g3MQs~tplv-noop.image?dr=18692&refresh_token=11f0591d&x-expires=1766832851&x-signature=gq2nDZRj%2FrlBc1uLrTFOxH%2BtMlI%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=317596d8&idc=my'}]",6705744510866950146,Guns and Ships,"[{'time': 1766188800, 'value': 0.62}, {'time': 1766275200, 'value': 0.45}, {'time': 1766361600, 'value': 0.79}, {'time': 1766448000, 'value': 0.58}, {'time': 1766534400, 'value': 0.65}, {'time': 1766620800, 'value': 0.65}, {'time': 1766707200, 'value': 1}]",Guns-and-Ships,,
song,GB,2025-12-27T04:53:55,DIMAS RANGGA ANANDITA,7537579728997107713,GB,https://p16-sg.tiktokcdn.com/aweme/720x720/tos-alisg-v-2774/oIzMAa7iWKEkTAZ0BgAEs3ciUfCPHXWoABFAwh.jpeg,75,False,False,https://www.tiktok.com/music/x-7537579728997107713,,False,35,2.0,3,"[{'item_id': 7583063866742181000, 'cover_uri': 'https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-no1a-p-0037-no/oohY54dEOfI9eONkAaCQG6qFofRYmfRQWDGGA1~tplv-noop.image?dr=18692&refresh_token=86a0b49d&x-expires=1766832846&x-signature=sRmAJPMGx7GIWAcys2pkS6E5Osk%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=317596d8&idc=my'}, {'item_id': 7582996570581274000, 'cover_uri': 'https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-no1a-p-0037-no/oQ7Iwi0AIujE0ANf8GgnYhzbJLnBCAibybtCLI~tplv-noop.image?dr=18692&refresh_token=38906a44&x-expires=1766832841&x-signature=cGbI0ilR2laVzZu0ytLqturOJRE%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=317596d8&idc=my'}, {'item_id': 7580536975036550000, 'cover_uri': 'https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-no1a-p-0037-no/osxjIggtfGAkeeUSseLOsNJCpidAAMwmQoe7mI~tplv-noop.image?dr=18692&refresh_token=3321c1c7&x-expires=1766832840&x-signature=mgF6hF8yKS0vPserCjiEk1lYAgk%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=317596d8&idc=my'}, {'item_id': 7585324366225788000, 'cover_uri': 'https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-no1a-p-0037-no/oIDqAfrijLaxLIPEQSIGGFeGQ3qUAWexLII5oj~tplv-noop.image?dr=18692&refresh_token=40b6f9a3&x-expires=1766832872&x-signature=yh5wrYs8hFz%2FTK7kG2AYdoC%2FPzc%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=317596d8&idc=my'}]",7537575235999025169,UP,"[{'time': 1766188800, 'value': 0.53}, {'time': 1766275200, 'value': 0.52}, {'time': 1766361600, 'value': 0.56}, {'time': 1766448000, 'value': 0.85}, {'time': 1766534400, 'value': 0.89}, {'time': 1766620800, 'value': 0.91}, {'time': 1766707200, 'value': 1}]",UP,,
song,GB,2025-12-27T04:53:55,Sabrina Carpenter,7174196492960270337,GB,https://p16-sg.tiktokcdn.com/aweme/720x720/tos-alisg-v-2774/ocCABtkmQEFAAZWI5UofBFfNBDWXrHI2uWtn0g.jpeg,60,False,False,https://www.tiktok.com/music/x-7174196492960270337,,False,36,,4,"[{'item_id': 7583735054900170000, 'cover_uri': 'https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-no1a-p-0037-no/o0f9rtkkPBFFkeKQNQH9jXAPS1PgcpgDDER9EB~tplv-noop.image?dr=18692&refresh_token=e201d9b4&x-expires=1766832846&x-signature=Ywya0KHPc4zXUi16K7j9%2F5WJJoc%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=317596d8&idc=my'}, {'item_id': 7584869649406348000, 'cover_uri': 'https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-no1a-p-0037-no/ogAFDssCtgpIfB8M1ZDtfIalkQ3RE6FgDQbEY8~tplv-noop.image?dr=18692&refresh_token=a042dcc9&x-expires=1766832893&x-signature=FeMip%2FXiX83dmi24hMa0p91cXJo%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=317596d8&idc=my'}, {'item_id': 7585130450109124000, 'cover_uri': 'https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-no1a-p-0037-no/oQHMzRk8jSQBVILGDFMDfbX5eAuhAAfQREzHQI~tplv-noop.image?dr=18692&refresh_token=c2553afe&x-expires=1766832854&x-signature=vN1As3IAkPwijJbk4EHzDKvX7P8%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=317596d8&idc=my'}, {'item_id': 7446746724867083000, 'cover_uri': 'https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-p-0037-euttp/oEQjAeOAFPEf8PyYGGQuLsLZSeFEige6IKIqjL~tplv-noop.image?dr=18692&refresh_token=cce9535e&x-expires=1766832842&x-signature=ky2LPfQpXAHKF6A0g01s%2BiUnpG8%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=317596d8&idc=my'}]",7174196489617426433,A Nonsense Christmas,"[{'time': 1766188800, 'value': 1}, {'time': 1766275200, 'value': 0.48}, {'time': 1766361600, 'value': 0.51}, {'time': 1766448000, 'value': 0.74}, {'time': 1766534400, 'value': 0.62}, {'time': 1766620800, 'value': 0.8}, {'time': 1766707200, 'value': 0.89}]",A-Nonsense-Christmas,,
song,GB,2025-12-27T04:53:55,Sam Fender,7174916655674296321,GB,https://p16-sg.tiktokcdn.com/aweme/720x720/tos-alisg-v-2774/oIBX2LfJARL2ziAWua1ABYo8iGEAxEKwskAAHl.jpeg,60,False,False,https://www.tiktok.com/music/x-7174916655674296321,,False,37,19.0,1,"[{'item_id': 7584568900013018000, 'cover_uri': 'https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-no1a-p-0037-no/o0MDelAQQRMAgIgW5VDG6SmkIjfLjIDgQeoP8I~tplv-noop.image?dr=18692&refresh_token=05b810d5&x-expires=1766832858&x-signature=0wa6VWrFymG1Uf6OJMewYhdTCyQ%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=317596d8&idc=my'}, {'item_id': 7584188330452127000, 'cover_uri': 'https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-no1a-p-0037-no/o0eIpqLgjgGat5CA8UfAeSIHSAgKjGaLIzkN5D~tplv-noop.image?dr=18692&refresh_token=9f0ab453&x-expires=1766832858&x-signature=NhZc8b53Ria%2Bkqa11KpAxS%2BlTK8%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=317596d8&idc=my'}, {'item_id': 7584917464002137000, 'cover_uri': 'https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-no1a-p-0037-no/oMLDFBPewE9DhlkDEBqkEf0ikCQdpIA7nFCRg2~tplv-noop.image?dr=18692&refresh_token=461950d0&x-expires=1766832863&x-signature=uGsWOBcrd9sgzqoVGu38d%2FAinuo%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=317596d8&idc=my'}, {'item_id': 7584432557635177000, 'cover_uri': 'https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-no1a-p-0037-no/oEkBQtdRLIcdEUwFEpVg8ADeFlfDABUS5IxBC9~tplv-noop.image?dr=18692&refresh_token=83fba808&x-expires=1766832847&x-signature=YU9NxzTHamZcSRQGFX8emXBZb7Q%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=317596d8&idc=my'}]",7172491014739855362,Hypersonic Missiles - Live From Finsbury Park,"[{'time': 1766188800, 'value': 0.86}, {'time': 1766275200, 'value': 1}, {'time': 1766361600, 'value': 0.99}, {'time': 1766448000, 'value': 0.42}, {'time': 1766534400, 'value': 0.38}, {'time': 1766620800, 'value': 0.39}, {'time': 1766707200, 'value': 0.4}]",Hypersonic-Missiles-Live-From-Finsbury-Park,,
song,GB,2025-12-27T04:53:55,The Buggles,6931411304011794434,GB,https://p16-sg.tiktokcdn.com/aweme/720x720/tos-alisg-v-2774/o8DExs7bIvgtQXdB2omDfBYZjcCFAAFgADemII.jpeg,60,False,False,https://www.tiktok.com/music/x-6931411304011794434,,False,38,1.0,1,"[{'item_id': 7584849911875669000, 'cover_uri': 'https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-no1a-p-0037-no/ocVwmHzDAzZCW9y0IcDACvSjNiISEBiCwJ8ofB~tplv-noop.image?dr=18692&refresh_token=9bb12ee9&x-expires=1766832848&x-signature=Q%2F29VgTTn3%2BU4t%2BC2KW6d%2FVf9RI%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=317596d8&idc=my'}, {'item_id': 7584820799731699000, 'cover_uri': 'https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-no1a-p-0037-no/oMOU6dSicYZZaBGXlXCwK2tGIBkWCIEyABPis~tplv-noop.image?dr=18692&refresh_token=89c687d4&x-expires=1766832846&x-signature=czR1i6Mo5BTMfFw6Q%2BGUpOFI%2F%2BU%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=317596d8&idc=my'}, {'item_id': 7439875166873619000, 'cover_uri': 'https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-p-0037-euttp/oAjYQCPRIEW7AZD7DmQFrPxAIfvznZEBnCzofA~tplv-noop.image?dr=18692&refresh_token=aaa01997&x-expires=1766832849&x-signature=6QQnncxZh0W9ds49ekY0JbWyVn4%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=317596d8&idc=my'}, {'item_id': 7582302050998816000, 'cover_uri': 'https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-no1a-p-0037-no/oMB7rf9fRpibAkFpBWB5l6ibL57OgA1I5QvtIE~tplv-noop.image?dr=18692&refresh_token=a613adbe&x-expires=1766832843&x-signature=20l%2FkgUGn%2Fu%2Bt6vNOvOyKRJcfMY%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=317596d8&idc=my'}]",6733443729220192258,Video Killed The Radio Star - Single Version,"[{'time': 1766188800, 'value': 0.92}, {'time': 1766275200, 'value': 1}, {'time': 1766361600, 'value': 0.79}, {'time': 1766448000, 'value': 0.85}, {'time': 1766534400, 'value': 0.63}, {'time': 1766620800, 'value': 0.52}, {'time': 1766707200, 'value': 0.3}]",Video-Killed-The-Radio-Star-Single-Version,,
song,GB,2025-12-27T04:53:55,The Living Tombstone,6843606956666570753,GB,https://p16-sg.tiktokcdn.com/aweme/720x720/tos-alisg-v-2774/oQs57NAFfFC8AkD4afNSfFIAAFzhuUGA8gEIDI.jpeg,60,False,False,https://www.tiktok.com/music/x-6843606956666570753,,False,39,,4,"[{'item_id': 7580515302283251000, 'cover_uri': 'https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-no1a-p-0037-no/oorC3L0IztPB3ARZwVyobfiniCAIQAm2YiZuoE~tplv-noop.image?dr=18692&refresh_token=485004c4&x-expires=1766832846&x-signature=JHNGG1wUNFAI%2FTPg0m%2FBMREufo8%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=317596d8&idc=my'}, {'item_id': 7584138799525989000, 'cover_uri': 'https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-no1a-p-0037-no/oIv7QIkReEjEGlDhFlgFXQh1QfRIpqEBlDXlAA~tplv-noop.image?dr=18692&refresh_token=df19f3eb&x-expires=1766832845&x-signature=oNPLQdC1ByMxISUFruhpqXhUuK8%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=317596d8&idc=my'}]",6843606954745530370,It's Been So Long,"[{'time': 1766188800, 'value': 0.45}, {'time': 1766275200, 'value': 0.24}, {'time': 1766361600, 'value': 0.25}, {'time': 1766448000, 'value': 0.2}, {'time': 1766534400, 'value': 0.26}, {'time': 1766620800, 'value': 1}, {'time': 1766707200, 'value': 0.76}]",It-s-Been-So-Long,,
song,GB,2025-12-27T04:53:55,The Stone Roses,6696829190085281793,GB,https://p16-sg.tiktokcdn.com/aweme/720x720/tos-alisg-v-2774/628d2adb1e084dae9e1667d300ab06db.jpeg,60,False,False,https://www.tiktok.com/music/x-6696829190085281793,,False,40,,4,,6696823202628257793,This Is the One (Demo Remastered),"[{'time': 1766188800, 'value': 1}, {'time': 1766275200, 'value': 0.37}, {'time': 1766361600, 'value': 0.21}, {'time': 1766448000, 'value': 0.22}, {'time': 1766534400, 'value': 0.37}, {'time': 1766620800, 'value': 0.35}, {'time': 1766707200, 'value': 0.2}]",This-Is-the-One-Demo-Remastered,,
song,GB,2025-12-27T04:53:55,Tommy Richman & Brent Faiyaz,7572751619345156097,GB,https://p16-sg.tiktokcdn.com/aweme/720x720/tos-alisg-v-2774/oMwaYQoMAXACfK0W8ASzDAFeIvfiUPIC4HMAQg.jpeg,60,False,False,https://www.tiktok.com/music/x-7572751619345156097,,False,41,,4,"[{'item_id': 7584175570766826000, 'cover_uri': 'https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-no1a-p-0037-no/oc4DzBo3IAysKUCC7CZihxI6YItIwGiN0AAaQf~tplv-noop.image?dr=18692&refresh_token=75613f37&x-expires=1766832848&x-signature=8sTjTDSWVUnwsUhgkuf81xekX0M%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=317596d8&idc=my'}, {'item_id': 7585157034052472000, 'cover_uri': 'https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-no1a-p-0037-no/osfEVQBdkiQmABkqEp2OR8gdIiIyfFuBID5Cub~tplv-noop.image?dr=18692&refresh_token=3f0f3435&x-expires=1766832867&x-signature=ym%2FKAkuTXn1OtK%2BxHh8bU1Xy3M4%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=317596d8&idc=my'}, {'item_id': 7584860223635000000, 'cover_uri': 'https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-no1a-p-0037-no/ooShiq1rQLacDeXIQTzFOLA2CjLGfIeXyA5GxI~tplv-noop.image?dr=18692&refresh_token=c5a84eac&x-expires=1766832858&x-signature=85XytgdLvuIraj7udTN70yGve30%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=317596d8&idc=my'}, {'item_id': 7578593542377983000, 'cover_uri': 'https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-no1a-p-0037-no/o0rLEMiLSBVBVAM73JKsvYIFiBSiaIklZYyQJ~tplv-noop.image?dr=18692&refresh_token=8ea8081e&x-expires=1766832838&x-signature=chCGSVGj03mHeC%2BZRlgvahVugNE%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=317596d8&idc=my'}]",7571236303698905104,BOTHER ME (feat. Brent Faiyaz),"[{'time': 1766188800, 'value': 1}, {'time': 1766275200, 'value': 0.68}, {'time': 1766361600, 'value': 0.52}, {'time': 1766448000, 'value': 0.05}, {'time': 1766534400, 'value': 0.26}, {'time': 1766620800, 'value': 0.34}, {'time': 1766707200, 'value': 0.43}]",BOTHER-ME-feat-Brent-Faiyaz,,
song,GB,2025-12-27T04:53:55,Ella Fitzgerald,7027590464635160577,GB,https://p16-sg.tiktokcdn.com/aweme/720x720/tos-alisg-v-2774/okFQtAXEZQEfn3A8LgAySEAFECJoieD7XUdBFB.jpeg,60,False,False,https://www.tiktok.com/music/x-7027590464635160577,,False,42,,4,"[{'item_id': 7581550495118986000, 'cover_uri': 'https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-no1a-p-0037-no/ogBxAFdNaiEg3ExDIpiBxAflIklngObaFk3ebR~tplv-noop.image?dr=18692&refresh_token=894123a0&x-expires=1766832847&x-signature=BBY8yhROjuTBUu9CzH2h1OaydFw%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=317596d8&idc=my'}, {'item_id': 7573389161852440000, 'cover_uri': 'https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-no1a-p-0037-no/owBBlAIjZRviaVqBTYF03yb7IvHEaCrh1jooi~tplv-noop.image?dr=18692&refresh_token=9834595a&x-expires=1766832894&x-signature=q8J8uTnMTkEu6Ty8a5fifEiNMp8%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=317596d8&idc=my'}, {'item_id': 7315108217674075000, 'cover_uri': 'https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-p-0037-euttp/d41354a5051243e18066a83aa8055d66_1703181363~tplv-noop.image?dr=18692&refresh_token=c3988f0e&x-expires=1766832864&x-signature=FA3nXWrJ6cq8cZYPxX4IF5MlDvY%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=317596d8&idc=my'}]",7027586593208666113,Winter Wonderland,"[{'time': 1766188800, 'value': 1}, {'time': 1766275200, 'value': 0.6}, {'time': 1766361600, 'value': 0.31}, {'time': 1766448000, 'value': 0.52}, {'time': 1766534400, 'value': 0.77}, {'time': 1766620800, 'value': 0.89}, {'time': 1766707200, 'value': 0.87}]",Winter-Wonderland,,
